id	table_id	utterance	context	targetValue
ns-521	920	di provinsi lain dan rata-rata provinsi secara keseluruhan, berapa persentase laki-laki sejak usia 15 tahun yang melaporkan mengalami penyerangan fisik pada tahun 2018?	csv/200-csv/920.csv	33.3
ns-522	920	bagi perempuan berusia 15 tahun ke atas, provinsi manakah yang paling tinggi kemungkinannya mengalami penyerangan fisik?	csv/200-csv/920.csv	alberta|columbia inggris
ns-523	920	bagi perempuan sejak usia 15 tahun, dibandingkan dengan kemungkinan mengalami kekerasan fisik di alberta dan rata-rata provinsi, mana yang jauh lebih tinggi?	csv/200-csv/920.csv	alberta
ns-524	920	bagi perempuan sejak usia 15 tahun, dibandingkan dengan kemungkinan mengalami kekerasan fisik di British Columbia dan rata-rata provinsi, mana yang jauh lebih tinggi?	csv/200-csv/920.csv	columbia inggris
ns-525	920	untuk perempuan sejak usia 15 tahun, berapa persentase mereka yang mengalami penyerangan fisik di alberta pada tahun 2018?	csv/200-csv/920.csv	30.5
ns-526	920	untuk wanita sejak usia 15 tahun, berapa persentase dari mereka yang mengalami penyerangan fisik di british columbia pada tahun 2018?	csv/200-csv/920.csv	29.5
ns-527	920	bagi perempuan sejak usia 15 tahun, berapa persentase mereka yang mengalami kekerasan fisik dibandingkan rata-rata provinsi pada tahun 2018?	csv/200-csv/920.csv	26.1
ns-528	933	secara total, berapa persentase seluruh kasus narkoba yang diselesaikan di pengadilan pidana dewasa yang menghasilkan putusan bersalah dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	52.0
ns-529	933	berapa persentase pelanggaran ganja, yang merupakan sebagian besar kasus terkait narkotika yang sudah selesai namun kecil kemungkinannya untuk menghasilkan keputusan bersalah pada tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	44.0
ns-530	933	kasus yang selesai melibatkan narkoba jenis lain lebih sering mengakibatkan keputusan bersalah, berapa persentase heroin dari tahun 2008/2009 sampai 2011/2012?	csv/200-csv/933.csv	63.0
ns-531	933	menyelesaikan kasus yang melibatkan narkoba jenis lain lebih sering mengakibatkan keputusan bersalah, berapa persentase kokain dari 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	62.0
ns-532	933	menyelesaikan kasus yang melibatkan narkoba jenis lain lebih sering mengakibatkan keputusan bersalah, berapa persentase kokain dari 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	62.0
ns-533	933	berapa persentase seluruh kasus terkait narkoba yang diselesaikan, ditahan atau ditarik dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	47.0
ns-534	933	berapa persentase ganja dari kasus terkait narkoba yang telah selesai ditahan atau ditarik dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	55.0
ns-535	933	berapa persentase obat lain dari kasus terkait narkoba yang telah selesai ditahan atau ditarik dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	38.0
ns-536	933	berapa persentase kasus kepemilikan yang diselesaikan dan dinyatakan bersalah, hasil yang paling umum terjadi pada tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	51.0
ns-537	933	berapa persentase kasus pasokan yang diselesaikan dan dinyatakan bersalah, hasil yang paling umum terjadi dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	53.0
ns-538	933	berapa persentase kasus pasokan yang diselesaikan yang memerlukan penundaan atau penarikan, hasil umum kedua dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	45.0
ns-539	933	berapa persentase kasus kepemilikan yang diselesaikan yang memerlukan penundaan atau penarikan, hasil umum kedua dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	48.0
ns-540	933	dirinci berdasarkan jenis narkoba, berapa persentase pelanggaran pasokan ganja dengan putusan bersalah dari tahun 2008/2009 hingga 2011/2012?	csv/200-csv/933.csv	49.0
ns-541	933	dirinci berdasarkan jenis narkoba, berapa persentase pelanggaran kepemilikan ganja dengan putusan bersalah dari tahun 2008/2009 sampai dengan tahun 2011/2012?	csv/200-csv/933.csv	43.0
ns-542	933	dirinci menurut jenis obatnya, berapa persentase penyelesaian perkara yang melibatkan obat lain untuk penyediaan dengan putusan bersalah dari tahun 2008/2009 sampai dengan tahun 2011/2012?	csv/200-csv/933.csv	56.0
ns-543	933	dirinci berdasarkan jenis narkoba, berapa persentase kasus yang diselesaikan terkait kepemilikan narkoba lain dengan putusan bersalah dari tahun 2008/2009 sampai dengan tahun 2011/2012?	csv/200-csv/933.csv	65.0
ns-544	955	pada tahun 2018/2019, berapa total jumlah orang dewasa yang diterima di lembaga pemasyarakatan dewasa?	csv/200-csv/955.csv	383369.0
ns-545	955	pada tahun 2018/2019 berapa jumlah orang dewasa yang masuk ke pemasyarakatan provinsi/wilayah?	csv/200-csv/955.csv	368821.0
ns-546	955	pada tahun 2018/2019, berapa total penerimaan koreksi federal?	csv/200-csv/955.csv	14548.0
ns-547	955	Secara keseluruhan, seberapa besar penurunan jumlah penerimaan total pemasyarakatan dibandingkan tahun sebelumnya (2017/2018)?	csv/200-csv/955.csv	6
ns-548	955	berapa persentase penurunan penerimaan tahanan dan layanan masyarakat provinsi/teritorial dari tahun 2017/2018?	csv/200-csv/955.csv	6
ns-549	955	berapa persentase peningkatan penerimaan federal pada 2018/2019?	csv/200-csv/955.csv	1.0
ns-550	955	pada tahun 2018/2019, berapa penurunan penerimaan tahanan di provinsi dan wilayah?	csv/200-csv/955.csv	7
ns-551	955	pada tahun 2018/2019, berapa persentase penurunan penerimaan pengawasan masyarakat di provinsi dan wilayah?	csv/200-csv/955.csv	5
ns-552	955	penerimaan ke lembaga pemasyarakatan secara keseluruhan menurun di 9 dari 13 yurisdiksi, berapa persentase nova scotia yang mencatat penurunan dari tahun 2017/2018?	csv/200-csv/955.csv	18
ns-553	955	berapa persentase penerimaan lembaga pemasyarakatan yang melibatkan nunavut yang mencatat peningkatan yang didorong oleh peningkatan besar penerimaan lembaga pemasyarakatan sejak tahun sebelumnya?	csv/200-csv/955.csv	32.0
ns-554	955	berapa persentase nunavut peningkatan penerimaan hak asuh sejak tahun sebelumnya?	csv/200-csv/955.csv	50.0
ns-555	955	di tingkat federal, berapa persentase peningkatan penerimaan tahanan pada tahun 2018/2019?	csv/200-csv/955.csv	3.0
ns-556	955	di tingkat federal, berapa persentase penurunan penerimaan pengawasan masyarakat pada tahun 2018/2019?	csv/200-csv/955.csv	2
ns-557	966	berapa jumlah total kematian yang disebabkan oleh tc di kanada dari tahun 2012 hingga 2016?	csv/200-csv/966.csv	850.0
ns-558	966	berapa poin persentase perubahan yang terjadi pada laki-laki dan orang berusia 75 tahun ke atas saat diagnosis masing-masing pada tahun 1992 hingga 2016?	csv/200-csv/966.csv	1.2|0,9
